#Batch CD-search tool	NIH/NLM/NCBI
#cdsid	QM3-qcdsearch-28EF3C64D80AFBE8-70CE1829F885FF5
#datatype	hitsConcise Results(Superfamily only)
#status	0
#Start time	2023-02-22T18:54:20	Run time	0:00:00:55
#status	success

Query	Hit type	PSSM-ID	From	To	E-Value	Bitscore	Accession	Short name	Incomplete	Superfamily
Q#16 - >HAL	superfamily	432291	15	87	0.000306878	39.6299	cl13485	DUF3534 superfamily	 - 	 - 
Q#17 - >NUSAP1	superfamily	435063	158	436	1.09671e-154	439.152	cl24542	NUSAP superfamily	 - 	 - 
Q#18 - >CCM2	superfamily	450165	64	258	2.5763e-119	346.794	cl17171	PH-like superfamily	 - 	 - 
Q#18 - >CCM2	superfamily	448372	308	402	1.84169e-54	176.866	cl11968	harmonin_N_like superfamily	 - 	 - 
Q#19 - >SGSM3	superfamily	459241	514	727	3.40756e-170	487.247	cl45896	RUN superfamily	 - 	 - 
Q#19 - >SGSM3	superfamily	445800	117	325	2.08469e-58	197.2	cl02495	RabGAP-TBC superfamily	 - 	 - 
Q#19 - >SGSM3	superfamily	450141	484	536	3.41251e-33	121.452	cl17036	SH3 superfamily	 - 	 - 
Q#20 - >VWF	superfamily	445809	377	540	1.38184e-45	162.571	cl02516	VWD superfamily	 - 	 - 
Q#20 - >VWF	superfamily	444673	1498	1658	2.24973e-38	142.414	cl00057	vWFA superfamily	 - 	 - 
Q#20 - >VWF	superfamily	406551	1198	1276	3.17665e-38	138.467	cl24671	VWA_N2 superfamily	 - 	 - 
Q#20 - >VWF	superfamily	445809	856	1011	6.18935e-38	140.615	cl02516	VWD superfamily	 - 	 - 
Q#20 - >VWF	superfamily	445809	1950	2102	1.00767e-35	134.041	cl02516	VWD superfamily	 - 	 - 
Q#20 - >VWF	superfamily	444673	1691	1862	1.53879e-35	134.325	cl00057	vWFA superfamily	 - 	 - 
Q#20 - >VWF	superfamily	445809	35	179	7.35876e-33	125.952	cl02516	VWD superfamily	 - 	 - 
Q#20 - >VWF	superfamily	444673	1277	1449	2.64281e-29	116.4	cl00057	vWFA superfamily	 - 	 - 
Q#20 - >VWF	superfamily	447348	1053	1127	2.21475e-21	90.0923	cl07383	C8 superfamily	 - 	 - 
Q#20 - >VWF	superfamily	447348	222	291	1.27126e-19	85.0847	cl07383	C8 superfamily	 - 	 - 
Q#20 - >VWF	superfamily	451304	2727	2808	2.59871e-19	84.3773	cl21545	GHB_like superfamily	 - 	 - 
Q#20 - >VWF	superfamily	447348	2138	2199	1.49004e-13	67.4112	cl07383	C8 superfamily	 - 	 - 
Q#20 - >VWF	superfamily	450480	652	707	4.0982e-13	65.8011	cl20226	TIL superfamily	 - 	 - 
Q#20 - >VWF	superfamily	450480	295	348	6.96304e-12	62.3343	cl20226	TIL superfamily	 - 	 - 
Q#20 - >VWF	superfamily	447348	579	648	4.6633e-09	55.0391	cl07383	C8 superfamily	 - 	 - 
Q#20 - >VWF	superfamily	450195	2261	2321	4.31586e-08	51.748	cl17735	VWC superfamily	 - 	 - 
Q#20 - >VWF	superfamily	450480	1146	1196	5.58623e-08	51.1635	cl20226	TIL superfamily	 - 	 - 
Q#20 - >VWF	superfamily	450195	2582	2644	1.09543e-07	50.5007	cl17735	VWC superfamily	 - 	 - 
Q#20 - >VWF	superfamily	450195	2431	2494	5.73477e-07	48.6664	cl17735	VWC superfamily	 - 	 - 
Q#20 - >VWF	superfamily	450480	2203	2254	9.57236e-05	42.3039	cl20226	TIL superfamily	 - 	 - 
Q#20 - >VWF	superfamily	450195	350	394	0.00183739	39.0829	cl17735	VWC superfamily	C	 - 
Q#20 - >VWF	superfamily	450480	788	827	0.00248419	38.0667	cl20226	TIL superfamily	N	 - 
Q#21 - >MYH4	superfamily	451428	100	770	0	1325.12	cl22853	Motor_domain superfamily	 - 	 - 
Q#21 - >MYH4	superfamily	426331	850	1927	3.30871e-160	521.257	cl37647	Myosin_tail_1 superfamily	 - 	 - 
Q#21 - >MYH4	superfamily	426949	33	77	5.56656e-15	70.5371	cl03686	Myosin_N superfamily	 - 	 - 
Q#22 - >CFAP61	superfamily	435130	17	266	2.51557e-96	308.409	cl24607	DUF4821 superfamily	 - 	 - 
Q#22 - >CFAP61	superfamily	224171	667	772	0.000126068	46.157	cl34210	NirB superfamily	C	 - 
Q#23 - >LARP6	superfamily	445906	93	169	1.58789e-43	148.2	cl02755	LAM superfamily	 - 	 - 
Q#23 - >LARP6	superfamily	450164	184	292	2.63665e-43	148.215	cl17169	RRM_SF superfamily	 - 	 - 
Q#23 - >LARP6	superfamily	432865	452	484	2.15813e-09	52.5307	cl15152	SUZ-C superfamily	 - 	 - 
Q#24 - >PDCL3	superfamily	444880	8	202	3.65872e-100	289.165	cl00388	Thioredoxin_like superfamily	 - 	 - 
Q#25 - >TTC9C	superfamily	274350	82	152	3.24138e-08	52.008	cl37187	PEP_TPR_lipo superfamily	NC	 - 
Q#25 - >TTC9C	superfamily	273380	2	127	1.16047e-05	44.2045	cl36792	3a0801s09 superfamily	C	 - 
Q#26 - >CDCP1	superfamily	412131	225	297	0.00135231	39.3179	cl00049	CUB superfamily	C	 - 
Q#27 - >GPD1	superfamily	274551	5	342	0	541.933	cl29248	glycerol3P_DH superfamily	 - 	 - 
Q#28 - >GJD2	superfamily	425429	3	277	5.37779e-121	346.426	cl37952	Connexin superfamily	 - 	 - 
Q#29 - >NDUFS3	superfamily	450269	58	240	4.45842e-83	246.743	cl19197	Complex1_30kDa superfamily	 - 	 - 
Q#30 - >CDV3	superfamily	434662	81	201	9.91879e-48	154.51	cl21198	CDV3 superfamily	 - 	 - 
Q#31 - >PGLYRP2	superfamily	445895	380	525	4.12341e-61	199.829	cl02712	PGRP superfamily	 - 	 - 
Q#32 - >SSH2	superfamily	212166	38	263	2.43616e-131	404.801	cl17009	SSH-N superfamily	 - 	 - 
Q#32 - >SSH2	superfamily	452893	332	475	1.47708e-100	317.35	cl28904	PTP_DSP_cys superfamily	 - 	 - 
Q#32 - >SSH2	superfamily	430201	277	329	9.43489e-14	66.6424	cl07395	DEK_C superfamily	 - 	 - 
Q#33 - >KIF9	superfamily	451428	6	338	0	654.264	cl22853	Motor_domain superfamily	 - 	 - 
Q#34 - >COMMD4	superfamily	446965	52	211	2.40093e-100	287.789	cl06336	Commd superfamily	 - 	 - 
Q#35 - >DBN1	superfamily	449582	4	139	8.74635e-67	215.579	cl15697	ADF_gelsolin superfamily	 - 	 - 
Q#35 - >DBN1	superfamily	223021	277	606	0.0094734	39.5365	cl33720	PHA03247 superfamily	N	 - 
Q#36 - >ADAMTS18	superfamily	444678	293	494	3.60873e-111	346.148	cl00064	ZnMc superfamily	 - 	 - 
Q#36 - >ADAMTS18	superfamily	428708	750	861	2.12529e-39	141.951	cl20316	ADAM_spacer1 superfamily	 - 	 - 
Q#36 - >ADAMTS18	superfamily	426325	64	203	5.0734e-39	141.314	cl03265	Pep_M12B_propep superfamily	 - 	 - 
Q#36 - >ADAMTS18	superfamily	436031	511	578	1.12382e-18	81.2615	cl39281	ADAM_CR_2 superfamily	 - 	 - 
Q#36 - >ADAMTS18	superfamily	417691	592	643	1.72937e-15	71.4639	cl15278	TSP_1 superfamily	 - 	 - 
Q#36 - >ADAMTS18	superfamily	408800	935	991	1.12797e-12	63.6244	cl40597	TSP1_ADAMTS superfamily	 - 	 - 
Q#36 - >ADAMTS18	superfamily	437068	648	748	1.18273e-12	65.5004	cl41950	ADAM_CR_3 superfamily	 - 	 - 
Q#36 - >ADAMTS18	superfamily	408800	995	1048	1.61906e-12	63.2392	cl40597	TSP1_ADAMTS superfamily	 - 	 - 
Q#36 - >ADAMTS18	superfamily	408800	1127	1173	8.86349e-12	60.928	cl40597	TSP1_ADAMTS superfamily	 - 	 - 
Q#36 - >ADAMTS18	superfamily	430154	1188	1218	2.68737e-11	59.0542	cl07344	PLAC superfamily	 - 	 - 
Q#36 - >ADAMTS18	superfamily	408800	1056	1115	2.52274e-08	51.2981	cl40597	TSP1_ADAMTS superfamily	 - 	 - 
Q#36 - >ADAMTS18	superfamily	408800	883	931	0.00132573	37.8161	cl40597	TSP1_ADAMTS superfamily	 - 	 - 
Q#37 - >NOP58	superfamily	224415	43	401	3.49379e-114	343.612	cl34282	SIK1 superfamily	 - 	 - 
Q#37 - >NOP58	superfamily	429848	2	66	2.85398e-22	90.2161	cl06964	NOP5NT superfamily	 - 	 - 
Q#38 - >ELL	superfamily	431249	6	292	7.31645e-179	507.59	cl28770	ELL superfamily	 - 	 - 
Q#38 - >ELL	superfamily	429396	513	614	1.14948e-47	161.929	cl06365	Occludin_ELL superfamily	 - 	 - 
Q#38 - >ELL	superfamily	223021	304	485	0.00540643	39.9217	cl33720	PHA03247 superfamily	N	 - 
Q#39 - >MFSD3	superfamily	452895	8	404	2.05292e-87	270.252	cl28910	MFS superfamily	 - 	 - 
Q#40 - >DPH1	superfamily	450295	81	382	3.64303e-162	458.907	cl19374	Diphthamide_syn superfamily	 - 	 - 
Q#41 - >CENPE	superfamily	451428	6	329	3.84733e-171	528.827	cl22853	Motor_domain superfamily	 - 	 - 
Q#41 - >CENPE	superfamily	274008	828	1715	5.3148e-24	111.302	cl37069	SMC_prok_B superfamily	 - 	 - 
Q#41 - >CENPE	superfamily	274008	1332	2129	4.291e-23	108.22	cl37069	SMC_prok_B superfamily	 - 	 - 
Q#41 - >CENPE	superfamily	274008	345	1131	6.52675e-12	71.6262	cl37069	SMC_prok_B superfamily	 - 	 - 
Q#41 - >CENPE	superfamily	224117	1808	2505	2.69137e-09	63.1948	cl34174	Smc superfamily	C	 - 
Q#42 - >SMARCC2	superfamily	435378	7	420	0	762.648	cl24911	SWIRM-assoc_2 superfamily	 - 	 - 
Q#42 - >SMARCC2	superfamily	227584	379	739	1.88725e-85	288.323	cl34960	RSC8 superfamily	C	 - 
Q#42 - >SMARCC2	superfamily	435380	715	779	5.21478e-34	124.751	cl24912	SWIRM-assoc_3 superfamily	 - 	 - 
Q#42 - >SMARCC2	superfamily	435377	911	977	3.26172e-32	120.331	cl24910	SWIRM-assoc_1 superfamily	N	 - 
Q#42 - >SMARCC2	superfamily	173412	721	978	6.50333e-08	57.4583	cl31754	PTZ00121 superfamily	N	 - 
Q#42 - >SMARCC2	superfamily	223021	999	1234	0.000177489	46.0849	cl33720	PHA03247 superfamily	N	 - 
Q#43 - >DPYSL5	superfamily	444807	10	459	0	630.404	cl00281	metallo-dependent_hydrolases superfamily	 - 	 - 
Q#44 - >CDC123	superfamily	429273	14	314	7.51101e-144	408.094	cl23567	D123 superfamily	 - 	 - 
Q#45 - >COPS3	superfamily	413200	259	362	7.75213e-20	84.1908	cl02111	PCI superfamily	 - 	 - 
Q#46 - >PREX2	superfamily	450165	218	364	1.02503e-64	215.587	cl17171	PH-like superfamily	 - 	 - 
Q#46 - >PREX2	superfamily	445785	474	566	6.30902e-60	200.15	cl02442	DEP superfamily	 - 	 - 
Q#46 - >PREX2	superfamily	445785	382	462	2.30838e-51	175.063	cl02442	DEP superfamily	 - 	 - 
Q#46 - >PREX2	superfamily	445839	27	212	4.10425e-48	169.783	cl02571	RhoGEF superfamily	 - 	 - 
Q#46 - >PREX2	superfamily	444702	677	744	3.02073e-11	60.6582	cl00117	PDZ superfamily	 - 	 - 
Q#46 - >PREX2	superfamily	436067	615	668	0.0027257	37.5076	cl39313	PDZ_6 superfamily	 - 	 - 
Q#47 - >TMEM33	superfamily	427432	9	245	1.70414e-112	322.694	cl04200	UPF0121 superfamily	 - 	 - 
Q#48 - >PAGE5	superfamily	428642	21	126	1.68057e-38	125.599	cl05418	GAGE superfamily	 - 	 - 
Q#49 - >TRIM42	superfamily	450175	139	196	1.02367e-28	108.707	cl17238	RING_Ubox superfamily	 - 	 - 
Q#49 - >TRIM42	superfamily	444664	235	280	1.00634e-16	74.0733	cl00034	Bbox_SF superfamily	 - 	 - 
Q#49 - >TRIM42	superfamily	444664	287	326	8.9597e-16	71.2928	cl00034	Bbox_SF superfamily	 - 	 - 
Q#49 - >TRIM42	superfamily	451288	612	698	6.74121e-10	56.3507	cl21522	FN3 superfamily	 - 	 - 
Q#49 - >TRIM42	superfamily	128778	369	452	9.79878e-05	42.6371	cl29238	BBC superfamily	N	 - 
Q#50 - >LRIG1	superfamily	448366	600	690	1.16175e-64	212.865	cl11960	Ig superfamily	 - 	 - 
Q#50 - >LRIG1	superfamily	448366	693	780	2.57447e-23	95.0169	cl11960	Ig superfamily	 - 	 - 
Q#50 - >LRIG1	superfamily	455733	73	324	1.8481e-18	85.2229	cl42388	PPP1R42 superfamily	 - 	 - 
Q#50 - >LRIG1	superfamily	404697	340	394	5.42657e-12	61.7715	cl38440	LRR_8 superfamily	 - 	 - 
Q#50 - >LRIG1	superfamily	404697	383	442	2.12001e-10	57.1491	cl38440	LRR_8 superfamily	 - 	 - 
Q#50 - >LRIG1	superfamily	448366	494	581	6.91718e-10	56.4375	cl11960	Ig superfamily	 - 	 - 
Q#50 - >LRIG1	superfamily	449528	442	490	8.67504e-10	55.1288	cl15307	TPKR_C2 superfamily	 - 	 - 
Q#51 - >HOXB13	superfamily	444687	216	272	6.66079e-21	83.4536	cl00084	homeodomain superfamily	 - 	 - 
Q#51 - >HOXB13	superfamily	432453	12	123	8.81984e-15	69.142	cl13688	HoxA13_N superfamily	 - 	 - 
Q#52 - >C2orf81	superfamily	434745	9	614	0	980.832	cl25621	DUF4639 superfamily	 - 	 - 
Q#53 - >HERC6	superfamily	452702	672	1014	8.41993e-135	410.032	cl27008	HECTc superfamily	 - 	 - 
Q#53 - >HERC6	superfamily	227511	20	213	2.60841e-35	141.129	cl34932	ATS1 superfamily	N	 - 
Q#53 - >HERC6	superfamily	227511	184	313	2.79656e-12	70.252	cl34932	ATS1 superfamily	C	 - 
Q#54 - >ANO6	superfamily	428001	308	891	2.21188e-130	398.504	cl24166	Anoctamin superfamily	 - 	 - 
Q#54 - >ANO6	superfamily	435192	82	305	1.44133e-101	315.671	cl24682	Anoct_dimer superfamily	 - 	 - 
Q#55 - >MRPL38	superfamily	444766	171	321	1.34001e-36	130.186	cl00227	PEBP superfamily	 - 	 - 
Q#56 - >FERMT2	superfamily	450165	373	497	3.94018e-87	268.49	cl17171	PH-like superfamily	 - 	 - 
Q#56 - >FERMT2	superfamily	452900	97	277	1.83038e-55	184.067	cl28922	Ubl1_cv_Nsp3_N-like superfamily	 - 	 - 
Q#56 - >FERMT2	superfamily	452900	17	96	2.73417e-52	174.871	cl28922	Ubl1_cv_Nsp3_N-like superfamily	 - 	 - 
Q#56 - >FERMT2	superfamily	450165	574	665	5.86163e-50	169.06	cl17171	PH-like superfamily	 - 	 - 
Q#56 - >FERMT2	superfamily	447727	484	580	5.29371e-14	68.8577	cl09511	FERM_B-lobe superfamily	N	 - 
Q#56 - >FERMT2	superfamily	214604	241	324	5.24132e-13	68.0906	cl33382	B41 superfamily	NC	 - 
Q#57 - >ZBTB21	superfamily	453885	12	123	3.87706e-74	239.775	cl38908	BTB_POZ superfamily	 - 	 - 
Q#57 - >ZBTB21	superfamily	408245	746	773	1.64903e-11	59.4617	cl39785	zf_C2H2_6 superfamily	 - 	 - 
Q#57 - >ZBTB21	superfamily	395048	670	692	0.00311341	35.7389	cl23491	zf-C2H2 superfamily	 - 	 - 
Q#57 - >ZBTB21	superfamily	411020	545	598	0.0051752	36.7655	cl41227	SUF4-like superfamily	C	 - 
Q#58 - >GOLGB1	superfamily	224117	1317	2187	1.07544e-21	104.026	cl34174	Smc superfamily	 - 	 - 
Q#58 - >GOLGB1	superfamily	224117	814	1650	6.98032e-20	98.2479	cl34174	Smc superfamily	 - 	 - 
Q#58 - >GOLGB1	superfamily	224117	1844	2619	1.85919e-19	96.7071	cl34174	Smc superfamily	 - 	 - 
Q#58 - >GOLGB1	superfamily	274008	190	1024	1.71138e-14	80.4858	cl37069	SMC_prok_B superfamily	 - 	 - 
Q#58 - >GOLGB1	superfamily	224117	2305	3178	1.93875e-14	80.1435	cl34174	Smc superfamily	 - 	 - 
Q#59 - >SIGLEC7	superfamily	448366	26	144	8.95942e-65	204.545	cl11960	Ig superfamily	 - 	 - 
Q#59 - >SIGLEC7	superfamily	448366	150	235	5.28393e-31	114.975	cl11960	Ig superfamily	 - 	 - 
Q#59 - >SIGLEC7	superfamily	448366	261	338	1.06064e-11	60.2037	cl11960	Ig superfamily	 - 	 - 
Q#60 - >GGA1	superfamily	445822	9	164	4.07349e-94	286.495	cl02544	VHS_ENTH_ANTH superfamily	 - 	 - 
Q#60 - >GGA1	superfamily	446227	227	315	3.08204e-55	182.559	cl03906	GAT_SF superfamily	 - 	 - 
Q#60 - >GGA1	superfamily	413802	534	648	1.91859e-28	109.255	cl03759	Alpha_adaptinC2 superfamily	 - 	 - 
Q#60 - >GGA1	superfamily	436398	186	224	6.34934e-18	77.3409	cl39655	GGA_N-GAT superfamily	 - 	 - 
Q#61 - >MEIS3	superfamily	435375	184	268	3.16223e-58	186.377	cl24908	Meis_PKNOX_N superfamily	 - 	 - 
Q#61 - >MEIS3	superfamily	444687	369	407	7.44789e-21	84.8749	cl00084	homeodomain superfamily	 - 	 - 
Q#62 - >NARF	superfamily	397172	92	427	3.93176e-73	232.894	cl37679	Fe_hyd_lg_C superfamily	 - 	 - 
Q#62 - >NARF	superfamily	446112	444	492	6.27925e-16	71.5153	cl03503	Fe_hyd_SSU superfamily	 - 	 - 
Q#63 - >SSX2IP	superfamily	451504	63	214	1.17854e-46	161.333	cl23720	RILP-like superfamily	 - 	 - 
Q#63 - >SSX2IP	superfamily	235175	110	356	7.12847e-05	45.8252	cl35229	PRK03918 superfamily	NC	 - 
Q#64 - >ITSN2	superfamily	449331	1555	1689	2.09149e-82	266.172	cl14603	C2 superfamily	 - 	 - 
Q#64 - >ITSN2	superfamily	450165	1412	1555	5.35534e-81	262.683	cl17171	PH-like superfamily	 - 	 - 
Q#64 - >ITSN2	superfamily	445839	1214	1394	5.06444e-45	160.929	cl02571	RhoGEF superfamily	 - 	 - 
Q#64 - >ITSN2	superfamily	450141	759	815	1.40421e-37	135	cl17036	SH3 superfamily	 - 	 - 
Q#64 - >ITSN2	superfamily	450141	1130	1183	2.05291e-35	128.945	cl17036	SH3 superfamily	 - 	 - 
Q#64 - >ITSN2	superfamily	450141	1057	1115	9.91523e-35	126.97	cl17036	SH3 superfamily	 - 	 - 
Q#64 - >ITSN2	superfamily	197477	15	107	2.99018e-34	127.008	cl42943	EH superfamily	 - 	 - 
Q#64 - >ITSN2	superfamily	450141	902	953	4.70956e-34	124.768	cl17036	SH3 superfamily	 - 	 - 
Q#64 - >ITSN2	superfamily	450141	985	1036	6.01452e-34	124.353	cl17036	SH3 superfamily	 - 	 - 
Q#64 - >ITSN2	superfamily	197477	237	316	1.25453e-27	108.133	cl42943	EH superfamily	 - 	 - 
Q#64 - >ITSN2	superfamily	173412	346	756	4.20514e-17	88.2742	cl31754	PTZ00121 superfamily	N	 - 
Q#64 - >ITSN2	superfamily	410554	91	184	0.000457116	43.4889	cl40586	KLF3_N superfamily	C	 - 
Q#65 - >MYADM	superfamily	383772	168	312	1.4455e-10	58.111	cl04571	MARVEL superfamily	 - 	 - 
Q#65 - >MYADM	superfamily	383772	45	152	1.26286e-08	52.7182	cl04571	MARVEL superfamily	 - 	 - 
Q#66 - >SLC2A14	superfamily	452895	51	495	0	756.097	cl28910	MFS superfamily	 - 	 - 
Q#67 - >PRPF8	superfamily	227505	1	2335	0	3576.09	cl34928	PRP8 superfamily	 - 	 - 
Q#68 - >CDK11A	superfamily	451246	420	711	0	611.151	cl21453	PKc_like superfamily	 - 	 - 
Q#68 - >CDK11A	superfamily	375164	9	158	0.000313997	44.3441	cl38662	DUF5401 superfamily	NC	 - 
Q#69 - >RIBC1	superfamily	428671	9	379	6.03111e-141	405.435	cl25743	RIB43A superfamily	 - 	 - 
Q#70 - >IFT88	superfamily	274350	222	730	9.93737e-17	85.1352	cl37187	PEP_TPR_lipo superfamily	NC	 - 
Q#71 - >STK32A	superfamily	451246	22	281	2.26351e-179	499.475	cl21453	PKc_like superfamily	 - 	 - 
Q#72 - >AKAP1	superfamily	445840	755	831	1.04898e-39	140.806	cl02573	Tudor_SF superfamily	 - 	 - 
Q#72 - >AKAP1	superfamily	444693	609	676	3.53767e-34	124.941	cl00098	KH-I superfamily	 - 	 - 
Q#72 - >AKAP1	superfamily	178867	181	380	0.00251285	41.3923	cl31996	PRK00106 superfamily	C	 - 
Q#73 - >EYS	superfamily	451433	2740	2877	9.55349e-25	102.032	cl22861	LamG superfamily	 - 	 - 
Q#73 - >EYS	superfamily	451433	2461	2582	5.62284e-22	93.6565	cl22861	LamG superfamily	 - 	 - 
Q#73 - >EYS	superfamily	451433	2977	3138	7.77546e-17	80.1548	cl22861	LamG superfamily	 - 	 - 
Q#73 - >EYS	superfamily	451433	2149	2315	1.29752e-16	79.3844	cl22861	LamG superfamily	 - 	 - 
Q#73 - >EYS	superfamily	451433	1886	2044	5.0172e-16	77.8436	cl22861	LamG superfamily	 - 	 - 
Q#73 - >EYS	superfamily	451279	1161	1197	2.01083e-08	52.2538	cl21504	EGF_CA superfamily	 - 	 - 
Q#73 - >EYS	superfamily	451279	681	731	1.09397e-07	50.3278	cl21504	EGF_CA superfamily	 - 	 - 
Q#73 - >EYS	superfamily	451279	1004	1040	3.94761e-07	48.4018	cl21504	EGF_CA superfamily	 - 	 - 
Q#73 - >EYS	superfamily	451279	773	806	1.23048e-06	47.2462	cl21504	EGF_CA superfamily	 - 	 - 
