#Batch CD-search tool	NIH/NLM/NCBI
#cdsid	QM3-qcdsearch-137A5659A4581830-1D2DEEEF2D73DF47
#datatype	hitsConcise Results(Superfamily only)
#status	0
#Start time	2023-02-22T19:41:35	Run time	0:00:00:31
#status	success

Query	Hit type	PSSM-ID	From	To	E-Value	Bitscore	Accession	Short name	Incomplete	Superfamily
Q#12 - >AK7	superfamily	450170	369	548	7.52739e-33	125.427	cl17190	NK superfamily	C	 - 
Q#12 - >AK7	superfamily	445844	679	719	7.19969e-24	94.4765	cl02594	DD_R_PKA_DPY30-like superfamily	 - 	 - 
Q#12 - >AK7	superfamily	223528	147	310	2.05282e-05	47.2442	cl33882	WcaG superfamily	N	 - 
Q#13 - >NIM1K	superfamily	451246	71	325	0	579.293	cl21453	PKc_like superfamily	 - 	 - 
Q#14 - >ZNF540	superfamily	214630	6	66	9.45508e-34	122.701	cl42959	KRAB superfamily	 - 	 - 
Q#14 - >ZNF540	superfamily	227381	241	620	1.13748e-10	64.3318	cl34881	COG5048 superfamily	 - 	 - 
Q#14 - >ZNF540	superfamily	433230	621	646	0.001358	36.5651	cl22375	zf-H2C2_2 superfamily	 - 	 - 
Q#15 - >SF3B1	superfamily	227508	446	1304	0	1206.7	cl26678	HSH155 superfamily	 - 	 - 
Q#15 - >SF3B1	superfamily	430318	332	442	1.02193e-66	219.938	cl22755	SF3b1 superfamily	 - 	 - 
Q#15 - >SF3B1	superfamily	215026	241	382	1.62935e-11	62.5392	cl33405	CTD superfamily	 - 	 - 
Q#16 - >SNX16	superfamily	445832	105	214	4.16901e-75	226.522	cl02563	PX_domain superfamily	 - 	 - 
Q#16 - >SNX16	superfamily	275316	231	336	0.000893444	41.1592	cl37461	Mplasa_alph_rch superfamily	NC	 - 
Q#17 - >ERC1	superfamily	431111	154	986	0	1005.89	cl37807	Cast superfamily	 - 	 - 
Q#17 - >ERC1	superfamily	401421	1072	1112	1.19716e-08	51.5651	cl09694	RBD-FIP superfamily	 - 	 - 
Q#18 - >PLCH1	superfamily	449335	298	701	8.49853e-168	507.26	cl14615	PI-PLCc_GDPD_SF superfamily	 - 	 - 
Q#18 - >PLCH1	superfamily	333715	146	286	1.55937e-100	318.122	cl28895	EFh_PI-PLC superfamily	 - 	 - 
Q#18 - >PLCH1	superfamily	177875	273	841	4.25957e-55	203.783	cl31851	PLN02230 superfamily	 - 	 - 
Q#18 - >PLCH1	superfamily	450165	22	128	4.98874e-46	160.911	cl17171	PH-like superfamily	 - 	 - 
Q#19 - >LEPR	superfamily	436601	431	533	4.31895e-44	154.807	cl39908	ObR_Ig superfamily	 - 	 - 
Q#19 - >LEPR	superfamily	436601	126	233	6.14087e-20	85.8563	cl39908	ObR_Ig superfamily	 - 	 - 
Q#19 - >LEPR	superfamily	428890	329	420	1.41828e-19	84.2079	cl05692	Lep_receptor_Ig superfamily	 - 	 - 
Q#19 - >LEPR	superfamily	451288	237	330	8.48966e-12	62.5139	cl21522	FN3 superfamily	 - 	 - 
Q#19 - >LEPR	superfamily	451288	741	820	0.00200887	38.3645	cl21522	FN3 superfamily	 - 	 - 
Q#20 - >BLZF1	superfamily	429874	181	226	1.70857e-06	44.4753	cl07017	DASH_Hsk3 superfamily	 - 	 - 
Q#20 - >BLZF1	superfamily	274008	121	271	2.06168e-05	46.9735	cl37069	SMC_prok_B superfamily	NC	 - 
Q#21 - >HSP90AB1	superfamily	455865	14	724	0	934.863	cl42520	PRK14083 superfamily	 - 	 - 
Q#22 - >EIF4A2	superfamily	452890	9	408	0	610.29	cl28899	DEAD-like_helicase_N superfamily	 - 	 - 
Q#23 - >AKAP9	superfamily	431316	3728	3809	2.47736e-25	101.889	cl11135	PACT_coil_coil superfamily	 - 	 - 
Q#23 - >AKAP9	superfamily	224117	277	989	1.39226e-19	97.4775	cl34174	Smc superfamily	 - 	 - 
Q#23 - >AKAP9	superfamily	274008	2061	2456	4.87959e-15	82.4118	cl37069	SMC_prok_B superfamily	N	 - 
Q#23 - >AKAP9	superfamily	224117	2141	2784	1.81756e-09	64.3504	cl34174	Smc superfamily	C	 - 
Q#23 - >AKAP9	superfamily	224117	3088	3346	9.94163e-08	58.5724	cl34174	Smc superfamily	N	 - 
Q#23 - >AKAP9	superfamily	375164	1815	2189	0.000171007	47.8109	cl38662	DUF5401 superfamily	NC	 - 
Q#23 - >AKAP9	superfamily	375164	3237	3469	0.0004971	46.2701	cl38662	DUF5401 superfamily	NC	 - 
Q#23 - >AKAP9	superfamily	375164	1551	1710	0.00289262	43.5737	cl38662	DUF5401 superfamily	NC	 - 
Q#23 - >AKAP9	superfamily	226809	155	349	0.00703734	42.3194	cl34756	COG4372 superfamily	C	 - 
Q#24 - >ROS1	superfamily	451246	1950	2216	0	554.719	cl21453	PKc_like superfamily	 - 	 - 
Q#24 - >ROS1	superfamily	451288	202	281	2.02114e-12	65.2103	cl21522	FN3 superfamily	 - 	 - 
Q#24 - >ROS1	superfamily	451288	1041	1147	5.58545e-08	52.4987	cl21522	FN3 superfamily	 - 	 - 
Q#24 - >ROS1	superfamily	451288	1659	1748	6.46554e-08	52.1135	cl21522	FN3 superfamily	 - 	 - 
Q#24 - >ROS1	superfamily	451288	102	185	9.55144e-08	51.7283	cl21522	FN3 superfamily	 - 	 - 
Q#24 - >ROS1	superfamily	451288	558	668	8.17053e-07	49.0319	cl21522	FN3 superfamily	 - 	 - 
Q#24 - >ROS1	superfamily	451288	1753	1842	1.45305e-06	48.2615	cl21522	FN3 superfamily	 - 	 - 
Q#25 - >PRPF38B	superfamily	427266	47	227	5.82987e-79	245.042	cl04030	PRP38 superfamily	 - 	 - 
Q#25 - >PRPF38B	superfamily	273727	463	545	0.000100959	44.8842	cl36941	U2AF_lg superfamily	C	 - 
Q#26 - >MAP2K6	superfamily	451246	51	333	0	616.359	cl21453	PKc_like superfamily	 - 	 - 
Q#27 - >POLA1	superfamily	273159	56	1231	0	1564.27	cl36695	pol2 superfamily	 - 	 - 
Q#27 - >POLA1	superfamily	430361	1271	1461	1.03925e-74	245.977	cl18544	zf-DNA_Pol superfamily	 - 	 - 
Q#28 - >ABHD16A	superfamily	451272	323	451	3.53818e-09	57.5145	cl21494	Abhydrolase superfamily	C	 - 
Q#29 - >ITGB3	superfamily	444673	38	461	0	708.318	cl00057	vWFA superfamily	 - 	 - 
Q#29 - >ITGB3	superfamily	429757	634	717	2.64912e-27	105.851	cl06832	Integrin_B_tail superfamily	 - 	 - 
Q#29 - >ITGB3	superfamily	430176	742	785	2.49494e-21	87.2214	cl07373	Integrin_b_cyt superfamily	 - 	 - 
Q#29 - >ITGB3	superfamily	436446	463	492	8.27721e-10	54.4029	cl39712	I-EGF_1 superfamily	 - 	 - 
Q#30 - >OR4N5	superfamily	452889	25	291	3.62619e-140	396.415	cl28897	7tm_GPCRs superfamily	 - 	 - 
