#Batch CD-search tool	NIH/NLM/NCBI
#cdsid	QM3-qcdsearch-3DFD4302319ECEF5-2F5DF466B56E0856
#datatype	hitsConcise Results(Superfamily only)
#status	0
#Start time	2023-02-22T18:49:15	Run time	0:00:01:28
#status	success

Query	Hit type	PSSM-ID	From	To	E-Value	Bitscore	Accession	Short name	Incomplete	Superfamily
Q#26 - >NOTCH3	superfamily	451279	887	922	4.50849e-06	45.3202	cl21504	EGF_CA superfamily	 - 	 - 
Q#26 - >NOTCH3	superfamily	451279	1122	1158	6.23199e-06	44.935	cl21504	EGF_CA superfamily	 - 	 - 
Q#26 - >NOTCH3	superfamily	451279	236	272	1.44919e-05	43.7794	cl21504	EGF_CA superfamily	 - 	 - 
Q#26 - >NOTCH3	superfamily	451279	545	580	4.10264e-05	42.6238	cl21504	EGF_CA superfamily	 - 	 - 
Q#26 - >NOTCH3	superfamily	451279	1085	1120	5.95852e-05	41.8534	cl21504	EGF_CA superfamily	 - 	 - 
Q#26 - >NOTCH3	superfamily	451279	583	618	7.32351e-05	41.8534	cl21504	EGF_CA superfamily	 - 	 - 
Q#26 - >NOTCH3	superfamily	451279	657	686	8.87728e-05	41.4636	cl21504	EGF_CA superfamily	C	 - 
Q#26 - >NOTCH3	superfamily	451279	620	654	0.00363342	36.8458	cl21504	EGF_CA superfamily	 - 	 - 
Q#26 - >NOTCH3	superfamily	451279	314	349	0.00374236	36.8458	cl21504	EGF_CA superfamily	 - 	 - 
Q#27 - >SMURF2	superfamily	227354	159	745	9.69698e-174	520.864	cl34867	HUL4 superfamily	N	 - 
Q#27 - >SMURF2	superfamily	449331	13	137	6.95133e-67	216.404	cl14603	C2 superfamily	 - 	 - 
Q#28 - >HSD11B1	superfamily	451247	32	279	4.82808e-115	331.473	cl21454	NADB_Rossmann superfamily	 - 	 - 
Q#29 - >VMP1	superfamily	444902	247	298	1.66392e-06	46.4936	cl00429	SNARE_assoc superfamily	N	 - 
Q#30 - >NAPA	superfamily	405606	19	287	1.20378e-134	381.916	cl25938	SNAP superfamily	 - 	 - 
Q#31 - >CDH1	superfamily	426014	738	877	8.7863e-63	208.184	cl03079	Cadherin_C superfamily	 - 	 - 
Q#31 - >CDH1	superfamily	447350	27	116	6.52105e-39	139.018	cl07391	Cadherin_pro superfamily	 - 	 - 
Q#31 - >CDH1	superfamily	452887	158	258	1.17949e-36	133.238	cl28889	CA_like superfamily	 - 	 - 
Q#31 - >CDH1	superfamily	452887	492	591	1.65301e-21	89.6801	cl28889	CA_like superfamily	 - 	 - 
Q#31 - >CDH1	superfamily	452887	266	371	4.09125e-20	85.8281	cl28889	CA_like superfamily	 - 	 - 
Q#31 - >CDH1	superfamily	452887	379	482	2.49556e-16	75.0425	cl28889	CA_like superfamily	 - 	 - 
Q#31 - >CDH1	superfamily	394985	598	686	6.45907e-09	53.8436	cl44408	Cadherin superfamily	 - 	 - 
Q#32 - >ILVBL	superfamily	235629	53	619	9.62107e-116	356.338	cl35397	PRK05858 superfamily	 - 	 - 
Q#33 - >PIK3CA	superfamily	451246	695	1064	0	768.839	cl21453	PKc_like superfamily	 - 	 - 
Q#33 - >PIK3CA	superfamily	449331	325	484	4.9173e-109	335.607	cl14603	C2 superfamily	 - 	 - 
Q#33 - >PIK3CA	superfamily	412275	525	696	5.85577e-103	320.029	cl00271	PI3Ka superfamily	 - 	 - 
Q#33 - >PIK3CA	superfamily	445796	32	107	2.05627e-35	128.78	cl02483	PI3K_p85B superfamily	 - 	 - 
Q#33 - >PIK3CA	superfamily	413336	173	292	1.16353e-27	107.8	cl02484	PI3K_rbd superfamily	 - 	 - 
Q#34 - >LCMT2	superfamily	450167	28	197	4.8172e-15	73.8051	cl17173	AdoMet_MTases superfamily	 - 	 - 
Q#35 - >SLC4A4	superfamily	452680	109	1003	0	1394.5	cl26877	Band_3_cyto superfamily	 - 	 - 
Q#36 - >ZIC5	superfamily	436441	366	429	2.79489e-20	83.9759	cl39708	zf_ZIC superfamily	 - 	 - 
Q#36 - >ZIC5	superfamily	227381	405	551	4.45731e-08	55.8574	cl34881	COG5048 superfamily	N	 - 
Q#37 - >LRRC3	superfamily	404697	69	125	1.01571e-15	69.4754	cl38440	LRR_8 superfamily	 - 	 - 
Q#37 - >LRRC3	superfamily	413314	32	68	3.49628e-07	45.3863	cl02423	LRRNT superfamily	 - 	 - 
Q#37 - >LRRC3	superfamily	227223	55	199	1.83432e-05	45.3442	cl34836	LRR superfamily	NC	 - 
Q#38 - >FBXW7	superfamily	453027	374	650	1.60675e-91	286.539	cl29593	WD40 superfamily	 - 	 - 
Q#38 - >FBXW7	superfamily	459239	264	322	2.33132e-39	138.712	cl45894	F-box_SF superfamily	 - 	 - 
Q#39 - >SOCS5	superfamily	449520	370	470	1.41229e-66	210.323	cl15255	SH2 superfamily	 - 	 - 
Q#39 - >SOCS5	superfamily	445817	479	534	2.4054e-35	126.26	cl02533	SOCS superfamily	 - 	 - 
Q#39 - >SOCS5	superfamily	432667	145	195	9.81024e-13	62.8729	cl13984	SOCS superfamily	 - 	 - 
Q#40 - >KLHL26	superfamily	453885	45	165	5.01806e-80	248.078	cl38908	BTB_POZ superfamily	 - 	 - 
Q#40 - >KLHL26	superfamily	452892	160	256	8.74856e-66	210.15	cl28903	BACK superfamily	 - 	 - 
Q#40 - >KLHL26	superfamily	222983	65	607	7.11186e-40	152.999	cl33709	PHA03098 superfamily	 - 	 - 
Q#41 - >LEFTY1	superfamily	394804	262	353	4.47419e-47	154.835	cl40434	TGF_beta_SF superfamily	 - 	 - 
Q#41 - >LEFTY1	superfamily	425823	106	203	3.22182e-09	56.5335	cl44475	TGFb_propeptide superfamily	N	 - 
Q#42 - >KCTD15	superfamily	453885	55	153	4.00017e-70	211.392	cl38908	BTB_POZ superfamily	 - 	 - 
Q#43 - >NIPBL	superfamily	432815	2277	2453	1.33666e-71	237.829	cl15115	Nipped-B_C superfamily	 - 	 - 
Q#43 - >NIPBL	superfamily	411408	597	832	1.83202e-15	82.5076	cl41463	PspC_subgroup_2 superfamily	N	 - 
Q#43 - >NIPBL	superfamily	173412	476	1092	3.65739e-12	72.8663	cl31754	PTZ00121 superfamily	N	 - 
Q#43 - >NIPBL	superfamily	417587	1794	1835	2.90198e-09	54.3882	cl15079	PDS5 superfamily	 - 	 - 
Q#44 - >SLC22A3	superfamily	273328	12	528	0	597.768	cl36765	2A0119 superfamily	 - 	 - 
Q#45 - >CSDC2	superfamily	447859	70	134	2.12679e-19	76.4634	cl09927	S1_like superfamily	 - 	 - 
Q#46 - >GDF6	superfamily	394804	354	455	6.12728e-77	234.636	cl40434	TGF_beta_SF superfamily	 - 	 - 
Q#46 - >GDF6	superfamily	425823	78	281	2.1233e-16	78.1047	cl44475	TGFb_propeptide superfamily	 - 	 - 
Q#47 - >PPFIA4	superfamily	449586	965	1030	7.9117e-44	152.627	cl15755	SAM_superfamily superfamily	 - 	 - 
Q#47 - >PPFIA4	superfamily	449586	848	918	2.41391e-42	148.867	cl15755	SAM_superfamily superfamily	 - 	 - 
Q#47 - >PPFIA4	superfamily	449586	1050	1121	4.09388e-41	145.153	cl15755	SAM_superfamily superfamily	 - 	 - 
Q#47 - >PPFIA4	superfamily	224117	262	491	5.12933e-16	83.6103	cl34174	Smc superfamily	NC	 - 
Q#47 - >PPFIA4	superfamily	223496	25	490	1.19142e-12	72.4855	cl33865	SbcC superfamily	NC	 - 
Q#48 - >EGFR	superfamily	451246	704	1016	0	700.238	cl21453	PKc_like superfamily	 - 	 - 
Q#48 - >EGFR	superfamily	434259	505	637	1.08433e-72	237.653	cl37890	GF_recep_IV superfamily	 - 	 - 
Q#48 - >EGFR	superfamily	395614	185	335	5.65482e-46	161.835	cl25784	Furin-like superfamily	 - 	 - 
Q#48 - >EGFR	superfamily	426001	57	168	5.66232e-33	123.497	cl08303	Recep_L_domain superfamily	 - 	 - 
Q#48 - >EGFR	superfamily	426001	361	481	1.12266e-30	116.948	cl08303	Recep_L_domain superfamily	 - 	 - 
Q#48 - >EGFR	superfamily	277498	634	677	2.69336e-12	62.131	cl17045	TM_EGFR-like superfamily	 - 	 - 
Q#49 - >DPH7	superfamily	225201	64	314	4.47493e-12	67.8063	cl43672	WD40 superfamily	NC	 - 
Q#50 - >BAG4	superfamily	445820	379	456	1.65461e-25	99.3058	cl02539	BAG superfamily	 - 	 - 
Q#51 - >NDUFA7	superfamily	429419	5	102	1.2809e-45	142.419	cl06404	CI-B14_5a superfamily	 - 	 - 
Q#52 - >MRPL3	superfamily	395233	3	367	9.60241e-126	366.561	cl29614	Ribosomal_L3 superfamily	 - 	 - 
Q#53 - >ANKRD7	superfamily	453966	51	199	9.20695e-21	90.7098	cl39094	Ank_2 superfamily	NC	 - 
Q#53 - >ANKRD7	superfamily	454755	158	242	0.00235675	39.0928	cl40437	TRPV superfamily	C	 - 
Q#54 - >LRRC45	superfamily	455733	34	224	5.03356e-22	97.4261	cl42388	PPP1R42 superfamily	N	 - 
Q#54 - >LRRC45	superfamily	224117	267	634	2.5088e-13	73.5952	cl34174	Smc superfamily	C	 - 
Q#55 - >CDK5R2	superfamily	427223	50	329	2.08052e-99	298.338	cl03966	CDK5_activator superfamily	 - 	 - 
Q#56 - >TMEM144	superfamily	302813	9	344	1.73444e-176	492.333	cl19288	RhaT superfamily	 - 	 - 
Q#57 - >VSTM2A	superfamily	448366	33	148	1.00482e-10	57.1301	cl11960	Ig superfamily	 - 	 - 
Q#58 - >GPR26	superfamily	452889	7	305	2.55587e-150	423.022	cl28897	7tm_GPCRs superfamily	 - 	 - 
Q#59 - >LIPH	superfamily	451272	39	303	4.23084e-122	356.553	cl21494	Abhydrolase superfamily	 - 	 - 
Q#61 - >CCDC65	superfamily	434197	27	124	2.06839e-25	99.9789	cl20695	NYD-SP28 superfamily	 - 	 - 
Q#62 - >PRKCE	superfamily	451246	412	732	0	715.423	cl21453	PKc_like superfamily	 - 	 - 
Q#62 - >PRKCE	superfamily	449331	3	135	4.04387e-80	251.424	cl14603	C2 superfamily	 - 	 - 
Q#62 - >PRKCE	superfamily	412127	161	224	1.80317e-48	164.562	cl00040	C1 superfamily	 - 	 - 
Q#62 - >PRKCE	superfamily	412127	241	295	1.64114e-37	133.551	cl00040	C1 superfamily	 - 	 - 
Q#63 - >PM20D2	superfamily	449370	31	406	0	538.302	cl14876	Zinc_peptidase_like superfamily	 - 	 - 
Q#64 - >ZNF547	superfamily	445843	11	51	1.7917e-22	89.0287	cl02581	KRAB_A-box superfamily	 - 	 - 
Q#64 - >ZNF547	superfamily	227381	156	314	1.3534e-07	53.161	cl34881	COG5048 superfamily	N	 - 
Q#64 - >ZNF547	superfamily	433230	311	334	0.00227729	35.0243	cl22375	zf-H2C2_2 superfamily	 - 	 - 
Q#64 - >ZNF547	superfamily	411020	322	374	0.00296073	36.3803	cl41227	SUF4-like superfamily	C	 - 
Q#65 - >WDR70	superfamily	453027	177	498	4.44725e-29	117.051	cl29593	WD40 superfamily	 - 	 - 
Q#66 - >PRKAA1	superfamily	451246	24	294	0	558.808	cl21453	PKc_like superfamily	 - 	 - 
Q#66 - >PRKAA1	superfamily	450148	419	572	3.2444e-61	197.232	cl17070	AMPKA_C_like superfamily	 - 	 - 
Q#66 - >PRKAA1	superfamily	451254	311	375	1.21668e-42	146.723	cl21463	UBA_like_SF superfamily	 - 	 - 
Q#67 - >VAMP5	superfamily	451431	3	70	1.03718e-30	104.026	cl22856	SNARE superfamily	 - 	 - 
Q#68 - >CABLES2	superfamily	454757	357	477	2.73392e-79	242.095	cl40454	CYCLIN_SF superfamily	 - 	 - 
Q#69 - >RFX5	superfamily	434074	407	614	3.22176e-115	342.641	cl20593	RFX5_DNA_bdg superfamily	 - 	 - 
Q#69 - >RFX5	superfamily	426682	95	168	5.05282e-33	121.111	cl03504	RFX_DNA_binding superfamily	 - 	 - 
Q#69 - >RFX5	superfamily	375753	28	86	1.30177e-31	116.582	cl39672	RFX5_N superfamily	 - 	 - 
Q#70 - >CRHR2	superfamily	452889	140	403	5.21339e-178	497.56	cl28897	7tm_GPCRs superfamily	 - 	 - 
Q#70 - >CRHR2	superfamily	413313	63	134	4.18164e-21	86.4144	cl02422	HRM superfamily	 - 	 - 
Q#71 - >CMTM4	superfamily	383772	49	170	1.1187e-16	73.9042	cl04571	MARVEL superfamily	 - 	 - 
Q#72 - >UBE2I	superfamily	444715	8	137	2.9988e-63	191.638	cl00154	UBCc superfamily	 - 	 - 
Q#73 - >CCDC60	superfamily	434922	59	540	0	812.453	cl24362	DUF4698 superfamily	 - 	 - 
Q#74 - >BCL11B	superfamily	395048	797	818	8.05656e-05	40.3613	cl23491	zf-C2H2 superfamily	 - 	 - 
Q#74 - >BCL11B	superfamily	433230	810	835	0.000213348	38.8763	cl22375	zf-H2C2_2 superfamily	 - 	 - 
Q#74 - >BCL11B	superfamily	433230	441	466	0.000254556	38.8763	cl22375	zf-H2C2_2 superfamily	 - 	 - 
Q#74 - >BCL11B	superfamily	395048	428	449	0.000544842	37.6649	cl23491	zf-C2H2 superfamily	 - 	 - 
Q#75 - >CKS1B	superfamily	446010	6	73	4.11718e-45	138.83	cl03104	CKS superfamily	 - 	 - 
Q#76 - >LRAT	superfamily	451296	56	173	1.16717e-50	160.154	cl21534	NLPC_P60 superfamily	 - 	 - 
Q#77 - >RBBP9	superfamily	226075	8	173	5.75684e-11	58.4941	cl42716	YdeN superfamily	 - 	 - 
Q#78 - >ZMIZ1	superfamily	375500	8	100	1.8191e-53	181.232	cl39446	Zmiz1_N superfamily	 - 	 - 
Q#78 - >ZMIZ1	superfamily	450175	737	800	1.83825e-42	148.672	cl17238	RING_Ubox superfamily	 - 	 - 
Q#78 - >ZMIZ1	superfamily	223021	185	556	3.84152e-08	58.0261	cl33720	PHA03247 superfamily	N	 - 
Q#79 - >ASTL	superfamily	444678	100	281	9.63629e-89	267.206	cl00064	ZnMc superfamily	 - 	 - 
Q#79 - >ASTL	superfamily	223039	268	423	7.04581e-06	48.6289	cl33723	PHA03307 superfamily	C	 - 
Q#80 - >SYNE4	superfamily	431347	369	404	0.000751718	37.2125	cl11173	KASH superfamily	N	 - 
Q#81 - >CXorf38	superfamily	434468	9	310	1.18085e-128	369.504	cl20981	DUF4559 superfamily	 - 	 - 
Q#82 - >U2AF2	superfamily	273727	63	474	0	640.788	cl36941	U2AF_lg superfamily	 - 	 - 
Q#83 - >LCP1	superfamily	444660	98	242	3.46061e-104	311.521	cl00030	CH_SF superfamily	 - 	 - 
Q#83 - >LCP1	superfamily	444660	374	507	8.8435e-94	284.586	cl00030	CH_SF superfamily	 - 	 - 
Q#83 - >LCP1	superfamily	444660	251	375	2.30914e-91	277.996	cl00030	CH_SF superfamily	 - 	 - 
Q#83 - >LCP1	superfamily	444660	511	625	9.56484e-74	231.803	cl00030	CH_SF superfamily	 - 	 - 
Q#83 - >LCP1	superfamily	415501	13	79	5.56298e-16	72.5805	cl08302	EFh superfamily	 - 	 - 
Q#84 - >AMER3	superfamily	430600	237	447	1.42852e-25	111.079	cl26639	WTX superfamily	N	 - 
Q#84 - >AMER3	superfamily	236090	510	671	0.001463	42.2805	cl35613	PRK07764 superfamily	N	 - 
Q#85 - >PIGN	superfamily	451502	40	345	5.76895e-177	515.216	cl23718	ALP_like superfamily	 - 	 - 
Q#85 - >PIGN	superfamily	428239	430	884	4.89608e-155	465.168	cl04875	PigN superfamily	 - 	 - 
Q#86 - >NCKAP5	superfamily	434568	1468	1776	2.22098e-146	454.632	cl21105	NCKAP5 superfamily	 - 	 - 
Q#86 - >NCKAP5	superfamily	274008	2	248	1.11697e-08	60.4554	cl37069	SMC_prok_B superfamily	C	 - 
Q#86 - >NCKAP5	superfamily	436069	750	1105	0.000924949	43.752	cl39316	DUF5585 superfamily	 - 	 - 
Q#87 - >TRIOBP	superfamily	450165	1781	1895	9.15434e-52	177.525	cl17171	PH-like superfamily	 - 	 - 
Q#87 - >TRIOBP	superfamily	274008	2066	2365	3.97139e-12	72.0114	cl37069	SMC_prok_B superfamily	NC	 - 
Q#87 - >TRIOBP	superfamily	223021	608	1234	2.15801e-11	69.9672	cl33720	PHA03247 superfamily	N	 - 
Q#87 - >TRIOBP	superfamily	223021	369	794	1.05669e-08	61.1077	cl33720	PHA03247 superfamily	N	 - 
Q#87 - >TRIOBP	superfamily	223039	131	545	5.6794e-07	55.1773	cl33723	PHA03307 superfamily	C	 - 
Q#87 - >TRIOBP	superfamily	173412	1880	2212	5.57156e-06	52.0655	cl31754	PTZ00121 superfamily	N	 - 
Q#88 - >CD200	superfamily	448366	57	164	6.97705e-56	175.996	cl11960	Ig superfamily	 - 	 - 
Q#88 - >CD200	superfamily	448366	184	255	1.35675e-05	42.8652	cl11960	Ig superfamily	N	 - 
Q#90 - >CHST13	superfamily	451469	102	333	2.42364e-56	183.109	cl22970	Sulfotransfer_2 superfamily	 - 	 - 
Q#91 - >ZFAND2A	superfamily	445411	10	46	4.63977e-11	55.3836	cl01438	zf-AN1 superfamily	 - 	 - 
Q#92 - >OSGIN1	superfamily	237197	242	317	7.22367e-08	54.2253	cl36182	PRK12770 superfamily	NC	 - 
Q#92 - >OSGIN1	superfamily	453965	239	455	1.98569e-06	49.2387	cl39093	Pyr_redox_2 superfamily	N	 - 
Q#93 - >FASLG	superfamily	444713	146	279	2.07385e-45	149.803	cl00147	TNF superfamily	 - 	 - 
Q#94 - >ZFYVE16	superfamily	432235	1167	1515	0	641.61	cl13422	DUF3480 superfamily	 - 	 - 
Q#94 - >ZFYVE16	superfamily	333710	738	804	2.62916e-45	157.515	cl28890	FYVE_like_SF superfamily	 - 	 - 
Q#95 - >DDX51	superfamily	452890	209	453	5.18115e-121	359.253	cl28899	DEAD-like_helicase_N superfamily	 - 	 - 
Q#95 - >DDX51	superfamily	365791	479	609	9.18375e-42	147.654	cl38915	DEAD-like_helicase_C superfamily	 - 	 - 
Q#95 - >DDX51	superfamily	237284	78	149	0.000111533	44.9697	cl36218	PRK13108 superfamily	N	 - 
Q#96 - >CDKL2	superfamily	451246	2	287	0	607.497	cl21453	PKc_like superfamily	 - 	 - 
Q#97 - >RIC8B	superfamily	431103	66	525	1.91698e-160	463.587	cl20388	Ric8 superfamily	 - 	 - 
Q#98 - >FOXO3	superfamily	444675	157	239	4.18228e-57	187.573	cl00061	FH_FOX superfamily	 - 	 - 
Q#98 - >FOXO3	superfamily	435505	433	508	7.33106e-28	106.77	cl25035	FOXO_KIX_bdg superfamily	 - 	 - 
Q#98 - >FOXO3	superfamily	435506	606	644	3.60827e-20	83.9224	cl25036	FOXO-TAD superfamily	 - 	 - 
Q#99 - >CSF1	superfamily	398810	41	180	6.45576e-104	308.524	cl05080	CSF-1 superfamily	 - 	 - 
Q#99 - >CSF1	superfamily	223039	194	470	6.31139e-06	49.3993	cl33723	PHA03307 superfamily	C	 - 
Q#100 - >INSIG1	superfamily	429380	87	267	5.07032e-62	193.603	cl06350	INSIG superfamily	 - 	 - 
Q#101 - >NANOS1	superfamily	428612	214	267	2.66081e-30	108.44	cl05351	zf-nanos superfamily	 - 	 - 
Q#102 - >LUZP2	superfamily	224117	21	208	1.53391e-09	59.3428	cl34174	Smc superfamily	NC	 - 
Q#104 - >FAM43A	superfamily	450165	69	256	1.64462e-99	294.37	cl17171	PH-like superfamily	 - 	 - 
Q#105 - >SIRPA	superfamily	448366	35	145	3.36029e-84	255.558	cl11960	Ig superfamily	 - 	 - 
